kanban_id,work_order_id,sales_order_id,part_no,work_center_id,process_id,process_seq,expected_start_time,actual_start_time,produce_status,planned_today_flag,started_today_flag,overdue_not_started_so_far_flag,overdue_4h_not_started_flag,started_on_time_today_flag,started_late_today_flag
S-W-20250925110500569-0006,T20-000963930,S11-250900015^1,32600606,1902,S1,10,2025-10-29 08:03:40,,0,1,0,1,1,0,0
S-W-20250925110500569-0011,T20-000963901,S11-250900015^1,30200550,1902,S1,10,2025-10-29 08:03:40,,0,1,0,1,1,0,0
S-W-20250925110500569-0013,T20-000963900,S11-250900015^1,30200549,1902,S1,10,2025-10-29 08:03:40,,0,1,0,1,1,0,0
S-W-20250925110500569-0015,T20-000963899,S11-250900015^1,30200547,1902,S1,10,2025-10-29 08:03:40,,0,1,0,1,1,0,0
S-W-20250925110500569-0018,T20-000963898,S11-250900015^1,30200546,1902,S1,10,2025-10-29 08:03:40,,0,1,0,1,1,0,0
S-W-20250923163558460-0033,T20-000965017,S11-250900022^1,33100866,1902,S1,10,2025-10-29 14:45:38,,0,1,0,1,1,0,0
S-W-20250923163558460-0042,T20-000965016,S11-250900022^1,33100865,1902,S1,10,2025-10-29 14:45:38,,0,1,0,1,1,0,0
S-W-20250930204710008-0045,T20-000965439,S11-250800033^6,33103039,1902,S1,10,2025-10-29 15:02:45,,0,1,0,1,1,0,0
S-W-20250923163611689-0091,T20-000965267,S11-250800033^3,32600536,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250923163611689-0092,T20-000965266,S11-250800033^3,32600535,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250925110445215-0002,T20-000963754,S11-250800038^5,32600585,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250925110445215-0003,T20-000963759,S11-250800038^5,34100291,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250925110445215-0008,T20-000963760,S11-250800038^5,34100292,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250925110445215-0024,T20-000963748,S11-250800038^5,30200625,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250925110445215-0026,T20-000963749,S11-250800038^5,30200626,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250925110545258-0059,T20-000965590,S11-250800036^1,32600092,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250930204641093-0002,T20-000963760,S11-250800038^5,34100292,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250930204641093-0007,T20-000963759,S11-250800038^5,34100291,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250930204641093-0013,T20-000963754,S11-250800038^5,32600585,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250930204641093-0015,T20-000963749,S11-250800038^5,30200626,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250930204641093-0017,T20-000963748,S11-250800038^5,30200625,1902,S1,10,2025-10-29 15:50:00,,0,1,0,1,1,0,0
S-W-20250930204707728-0080,T20-000965266,S11-250800033^3,32600535,1902,S1,10,2025-10-29 15:54:07,,0,1,0,1,1,0,0
S-W-20250930204707728-0081,T20-000965267,S11-250800033^3,32600536,1902,S1,10,2025-10-29 15:54:07,,0,1,0,1,1,0,0
S-W-20250923163602710-0003,T10-000633342,S11-250800036^2,21030874,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110540463-0032,T10-000632647,S11-250900021^2,21210386,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110623197-0024,T10-000633418,S11-250800036^5,21210435,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204754946-0032,T10-000632647,S11-250900021^2,21210386,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204801560-0017,T10-000633694,S11-250900033^1,21020161,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204801560-0019,T10-000633693,S11-250900033^1,21020160,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204801560-0021,T10-000633692,S11-250900033^1,21020158,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204801560-0023,T10-000633691,S11-250900033^1,21020157,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204801560-0024,T10-000633690,S11-250900033^1,21020156,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204801560-0027,T10-000633688,S11-250900033^1,21020154,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204801560-0028,T10-000633687,S11-250900033^1,21020153,1A,T010,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250923163611689-0003,T10-000633172,S11-250800033^3,21030874,1A,T010,10,2025-10-29 07:58:02,,0,1,0,1,1,0,0
S-W-20250930204801560-0029,T10-000633686,S11-250900033^1,21020152,1A,T010,10,2025-10-29 08:04:31,,0,1,0,1,1,0,0
S-W-20250930204801560-0030,T10-000633685,S11-250900033^1,21020151,1A,T010,10,2025-10-29 08:09:58,,0,1,0,1,1,0,0
S-W-20250930204801560-0031,T10-000633684,S11-250900033^1,21020150,1A,T010,10,2025-10-29 08:20:50,,0,1,0,1,1,0,0
S-W-20250930204801560-0033,T10-000633683,S11-250900033^1,21020149,1A,T010,10,2025-10-29 08:41:39,,0,1,0,1,1,0,0
S-W-20250930204801560-0035,T10-000633682,S11-250900033^1,21020148,1A,T010,10,2025-10-29 08:46:56,,0,1,0,1,1,0,0
S-W-20250930204801560-0037,T10-000633679,S11-250900033^1,21020140,1A,T010,10,2025-10-29 08:46:56,,0,1,0,1,1,0,0
S-W-20250930204801560-0039,T10-000633678,S11-250900033^1,21020139,1A,T010,10,2025-10-29 08:50:03,,0,1,0,1,1,0,0
S-W-20250930204801560-0041,T10-000633677,S11-250900033^1,21020137,1A,T010,10,2025-10-29 09:06:19,,0,1,0,1,1,0,0
S-W-20250930204801560-0043,T10-000633676,S11-250900033^1,21020136,1A,T010,10,2025-10-29 09:20:50,,0,1,0,1,1,0,0
S-W-20250930204801560-0045,T10-000633675,S11-250900033^1,21020133,1A,T010,10,2025-10-29 09:22:06,,0,1,0,1,1,0,0
S-W-20250930204802631-0106,T10-000633619,S11-250900020^1,21020328,1A,T010,10,2025-10-29 09:23:57,,0,1,0,1,1,0,0
S-W-20250930204802631-0108,T10-000633618,S11-250900020^1,21020326,1A,T010,10,2025-10-29 09:27:55,,0,1,0,1,1,0,0
S-W-20250930204805041-0026,T10-000633702,S11-250900019^2,21020534,1A,T010,10,2025-10-29 09:36:37,,0,1,0,1,1,0,0
S-W-20250930204812312-0142,T10-000633739,S11-250900001^1,21030862,1A,T010,10,2025-10-29 09:40:02,,0,1,0,1,1,0,0
S-W-20250930204917329-0004,T10-000633589,S13-250900031^8,21350077,1A,T010,10,2025-10-29 10:20:38,,0,1,0,1,1,0,0
S-W-20251007174727682-0007,T10-000634126,S11-250800035^4,21030094,1A,T010,10,2025-10-29 10:37:48,,0,1,0,1,1,0,0
S-W-20251007174727682-0009,T10-000634127,S11-250800035^4,21030234,1A,T010,10,2025-10-29 10:49:22,,0,1,0,1,1,0,0
S-W-20251007174727682-0011,T10-000634128,S11-250800035^4,21030235,1A,T010,10,2025-10-29 10:55:01,,0,1,0,1,1,0,0
S-W-20251007174727682-0013,T10-000634129,S11-250800035^4,21030236,1A,T010,10,2025-10-29 10:57:36,,0,1,0,1,1,0,0
S-W-20251007174727682-0015,T10-000634130,S11-250800035^4,21030237,1A,T010,10,2025-10-29 10:58:48,,0,1,0,1,1,0,0
S-W-20251007174727682-0017,T10-000634131,S11-250800035^4,21030238,1A,T010,10,2025-10-29 11:07:19,,0,1,0,1,1,0,0
S-W-20251007174727682-0019,T10-000634132,S11-250800035^4,21030243,1A,T010,10,2025-10-29 11:07:22,,0,1,0,1,1,0,0
S-W-20251007174727682-0021,T10-000634133,S11-250800035^4,21030244,1A,T010,10,2025-10-29 11:10:15,,0,1,0,1,1,0,0
S-W-20251007174727682-0023,T10-000634134,S11-250800035^4,21030804,1A,T010,10,2025-10-29 11:18:25,,0,1,0,1,1,0,0
S-W-20251007174727682-0025,T10-000634135,S11-250800035^4,21030805,1A,T010,10,2025-10-29 11:24:00,,0,1,0,1,1,0,0
S-W-20251007174740184-0005,T10-000634792,S11-250800037^4,21020456,1A,T010,10,2025-10-29 11:28:58,,0,1,0,1,1,0,0
S-W-20251007174740184-0010,T10-000634793,S11-250800037^4,21020457,1A,T010,10,2025-10-29 11:34:33,,0,1,0,1,1,0,0
S-W-20251007174740184-0022,T10-000634794,S11-250800037^4,21020458,1A,T010,10,2025-10-29 11:46:12,,0,1,0,1,1,0,0
S-W-20251007174741634-0005,T10-000634870,S11-250800037^7,21020381,1A,T010,10,2025-10-29 13:22:02,,0,1,0,1,1,0,0
S-W-20251007174741634-0010,T10-000634871,S11-250800037^7,21020382,1A,T010,10,2025-10-29 13:26:00,,0,1,0,1,1,0,0
S-W-20251007174741634-0020,T10-000634872,S11-250800037^7,21020383,1A,T010,10,2025-10-29 13:26:46,,0,1,0,1,1,0,0
S-W-20251007174742434-0070,T10-000634896,S11-250900028^1,21210054,1A,T010,10,2025-10-29 13:32:21,,0,1,0,1,1,0,0
S-W-20251007174746304-0058,T10-000634469,S11-250900018^2,21020562,1A,T010,10,2025-10-29 13:46:20,,0,1,0,1,1,0,0
S-W-20250925110540463-0032-1,T10-000632647,S11-250900021^2,21210386,1A,T041,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110623197-0024-2,T10-000633418,S11-250800036^5,21210435,1A,T041,30,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110540463-0032-2,T10-000632647,S11-250900021^2,21210386,1A,T042,30,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250923163602710-0003-2,T10-000633342,S11-250800036^2,21030874,1A,T044,30,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250923163611689-0003-2,T10-000633172,S11-250800033^3,21030874,1A,T044,30,2025-10-29 07:58:02,,0,1,0,1,1,0,0
S-W-20250925110540463-0032-3,T10-000632647,S11-250900021^2,21210386,1A,T063,40,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110623197-0024-3,T10-000633418,S11-250800036^5,21210435,1A,T067,40,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110623197-0024-4,T10-000633418,S11-250800036^5,21210435,1A,T067,50,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110540463-0032-5,T10-000632647,S11-250900021^2,21210386,1A,T067,60,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250923163602710-0003-1,T10-000633342,S11-250800036^2,21030874,1A,T071,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110623197-0024-1,T10-000633418,S11-250800036^5,21210435,1A,T071,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250923163611689-0003-1,T10-000633172,S11-250800033^3,21030874,1A,T071,20,2025-10-29 07:58:02,,0,1,0,1,1,0,0
S-W-20250925110540463-0032-4,T10-000632647,S11-250900021^2,21210386,1A,T071,50,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110623197-0024-5,T10-000633418,S11-250800036^5,21210435,1A,T078,60,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110557864-0059,T10-000633353,S11-250800036^2,22030347,3A,G005,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110557864-0062,T10-000633354,S11-250800036^2,22030348,3A,G005,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110609659-0060,T10-000633384,S11-250800036^3,22030460,3A,G005,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110609659-0063,T10-000633383,S11-250800036^3,22030459,3A,G005,10,2025-10-29 07:58:24,,0,1,0,1,1,0,0
S-W-20250925110609659-0069,T10-000633382,S11-250800036^3,22030456,3A,G005,10,2025-10-29 07:58:24,,0,1,0,1,1,0,0
S-W-20250925110631455-0087,T10-000633114,S11-250800033^1,22030151,3A,G005,10,2025-10-29 08:09:58,,0,1,0,1,1,0,0
S-W-20250925110631455-0090,T10-000633113,S11-250800033^1,22030150,3A,G005,10,2025-10-29 08:18:22,,0,1,0,1,1,0,0
S-W-20250925110632736-0064,T10-000633147,S11-250800033^2,22030041,3A,G005,10,2025-10-29 08:21:12,,0,1,0,1,1,0,0
S-W-20250925110632736-0067,T10-000633148,S11-250800033^2,22030066,3A,G005,10,2025-10-29 08:29:36,,0,1,0,1,1,0,0
S-W-20250925110634393-0051,T10-000633183,S11-250800033^3,22030347,3A,G005,10,2025-10-29 08:33:04,,0,1,0,1,1,0,0
S-W-20250925110634393-0054,T10-000633184,S11-250800033^3,22030348,3A,G005,10,2025-10-29 08:34:38,,0,1,0,1,1,0,0
S-W-20250925110645602-0026,T10-000633280,S11-250800033^7,22030587,3A,G005,10,2025-10-29 08:41:28,,0,1,0,1,1,0,0
S-W-20250925110557864-0059-1,T10-000633353,S11-250800036^2,22030347,3A,G006,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110557864-0062-1,T10-000633354,S11-250800036^2,22030348,3A,G006,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110609659-0060-1,T10-000633384,S11-250800036^3,22030460,3A,G006,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110609659-0063-1,T10-000633383,S11-250800036^3,22030459,3A,G006,20,2025-10-29 07:58:24,,0,1,0,1,1,0,0
S-W-20250925110609659-0069-1,T10-000633382,S11-250800036^3,22030456,3A,G006,20,2025-10-29 07:58:24,,0,1,0,1,1,0,0
S-W-20250925110631455-0087-1,T10-000633114,S11-250800033^1,22030151,3A,G006,20,2025-10-29 08:09:58,,0,1,0,1,1,0,0
S-W-20250925110631455-0090-1,T10-000633113,S11-250800033^1,22030150,3A,G006,20,2025-10-29 08:18:22,,0,1,0,1,1,0,0
S-W-20250925110632736-0064-1,T10-000633147,S11-250800033^2,22030041,3A,G006,20,2025-10-29 08:21:12,,0,1,0,1,1,0,0
S-W-20250925110632736-0067-1,T10-000633148,S11-250800033^2,22030066,3A,G006,20,2025-10-29 08:29:36,,0,1,0,1,1,0,0
S-W-20250925110634393-0051-1,T10-000633183,S11-250800033^3,22030347,3A,G006,20,2025-10-29 08:33:04,,0,1,0,1,1,0,0
S-W-20250925110634393-0054-1,T10-000633184,S11-250800033^3,22030348,3A,G006,20,2025-10-29 08:34:38,,0,1,0,1,1,0,0
S-W-20250925110540463-0016-5,T10-000632653,S11-250900021^2,22210328,3A,G010,60,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204754946-0045-5,T10-000632653,S11-250900021^2,22210328,3A,G010,60,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110506706-0001,T10-000632818,S1A-250900009^6,30200712,A001,A001,10,2025-10-29 15:07:38,,0,1,0,1,1,0,0
S-W-20250916195648872-0001,T10-000632513,S11-250900015^2,32200741,A001,A001,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250923163554041-0001,T10-000632910,S11-250900027^2,S344B0BGHM2,A001,A001,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110442995-0001,T10-000631734,S11-250800041^15,S840FBDGSW01,A001,A001,20,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110455499-0001,T10-000631897,S11-250800032^3,S941A2LGSW,A001,A001,20,2025-10-29 07:58:31,,0,1,0,1,1,0,0
S-W-20250923163554771-0001,T10-000632911,S11-250900027^3,S344B0WHHM2,A001,A001,20,2025-10-29 08:01:43,,0,1,0,1,1,0,0
S-W-20250925110458899-0001,T10-000632539,S11-250900017^1,32200742,A001,A001,20,2025-10-29 08:10:45,,0,1,0,1,1,0,0
S-W-20250923163730218-0001,T10-000633546,S1A-250900015^1,S542A-YLTWB,A001,A001,20,2025-10-29 08:20:21,,0,1,0,1,1,0,0
S-W-20250930204648419-0001,T10-000632534,S11-250900017^2,30500746,A001,A001,20,2025-10-29 09:13:49,,0,1,0,1,1,0,0
S-W-20250916195700652-0001,T10-000632910,S11-250900027^2,S344B0BGHM2,A001,A001,20,2025-10-29 11:39:14,,0,1,0,1,1,0,0
S-W-20250916195701792-0001,T10-000632911,S11-250900027^3,S344B0WHHM2,A001,A001,20,2025-10-29 11:50:58,,0,1,0,1,1,0,0
S-W-20250916195702392-0001,T10-000632948,S11-250900027^4,S940B0ARHM2,A001,A001,20,2025-10-29 12:59:36,,0,1,0,1,1,0,0
S-W-20250916195703432-0001,T10-000632949,S11-250900027^5,S940B0BGHM2,A001,A001,20,2025-10-29 13:07:25,,0,1,0,1,1,0,0
S-W-20250930204650310-0001,T10-000632503,S11-250900015^1,30200715,A001,A001,20,2025-10-29 13:14:49,,0,1,0,1,1,0,0
S-W-20250916195704322-0001,T10-000632989,S11-250900027^6,S940A0ARHM,A001,A001,20,2025-10-29 13:15:14,,0,1,0,1,1,0,0
S-W-20250925110503472-0001,T10-000632735,S1A-250900009^1,S14170ARTW,A001,A001,20,2025-10-29 14:31:45,,0,1,0,1,1,0,0
S-W-20250925110503762-0001,T10-000632771,S1A-250900009^2,S840A0ARTW,A001,A001,20,2025-10-29 14:49:07,,0,1,0,1,1,0,0
S-W-20250925110748777-0001,T10-000633546,S1A-250900015^1,S542A-YLTWB,A001,A001,20,2025-10-29 15:11:51,,0,1,0,1,1,0,0
S-W-20250930204711598-0001,T10-000632625,S1A-241200023^1,S14710ARXF,A001,A001,20,2025-10-29 15:44:58,,0,1,0,1,1,0,0
S-W-20250930204716831-0001,T10-000632626,S1A-241200023^2,S14710OTXF,A001,A001,20,2025-10-29 16:04:25,,0,1,0,1,1,0,0
S-W-20250930204725372-0001,T10-000632735,S1A-250900009^1,S14170ARTW,A001,A001,20,2025-10-29 16:14:14,,0,1,0,1,1,0,0
S-W-20250930204729148-0001,T10-000632771,S1A-250900009^2,S840A0ARTW,A001,A001,20,2025-10-29 16:31:36,,0,1,0,1,1,0,0
S-W-20250930204732903-0001,T10-000632772,S1A-250900009^3,S840A0BRTW,A001,A001,20,2025-10-29 16:40:07,,0,1,0,1,1,0,0
S-W-20250923163601810-0038,T10-000633330,S11-250800036^1,33900044,A002,A002,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110504192-0007,T10-000632770,S1A-250900009^3,33500646,A002,A002,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250930204659668-0033,T10-000633400,S11-250800036^3,33900056,A002,A002,10,2025-10-29 08:17:51,,1,1,0,1,1,0,0
S-W-20250930204704355-0008,T10-000633399,S11-250800036^10,33900055,A002,A002,10,2025-10-29 08:40:30,,1,1,0,1,1,0,0
S-W-20250923163607289-0003,T10-000633331,S11-250800036^8,33900046,A002,A002,10,2025-10-29 09:12:30,,0,1,0,1,1,0,0
S-W-20250925110529300-0029,T10-000633049,S11-250900022^2,33700480,A002,A002,10,2025-10-29 09:30:05,,0,1,0,1,1,0,0
S-W-20250923163608000-0035,T10-000633465,S11-250800036^9,33900041,A002,A002,10,2025-10-29 09:41:33,,0,1,0,1,1,0,0
S-W-20250923163609660-0053,T10-000633127,S11-250800033^1,33900066,A002,A002,10,2025-10-29 10:16:30,,0,1,0,1,1,0,0
S-W-20250930204753356-0016,T10-000633049,S11-250900022^2,33700480,A002,A002,10,2025-10-29 10:59:25,,0,1,0,1,1,0,0
S-W-20250925110503762-0026,T10-000632771,S1A-250900009^2,S840A0ARTW,A002,A002,40,2025-10-29 15:50:14,,0,1,0,1,1,0,0
S-W-20250925110523749-0030,T10-000633050,S11-250900022^1,33700547,A002,A003,10,2025-10-29 08:16:33,,0,1,0,1,1,0,0
S-W-20250925110523749-0031,T10-000633048,S11-250900022^1,33500524,A002,A003,10,2025-10-29 09:09:28,,0,1,0,1,1,0,0
S-W-20250925110750256-0001,T10-000633083,S13-250900020^13,33700547,A002,A003,10,2025-10-29 09:46:06,,0,1,0,1,1,0,0
S-W-20250923163733458-0001,T10-000633083,S13-250900020^13,33700547,A002,A003,10,2025-10-29 11:14:51,,0,1,0,1,1,0,0
S-W-20250923163559370-0051,T10-000633046,S11-250900022^2,32200742,A003,A003,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110445215-0014,T10-000632447,S11-250800038^5,P326ALBBSW,A003,A003,10,2025-10-29 07:50:00,,0,1,0,1,1,0,0
S-W-20250925110502382-0004,T10-000632625,S1A-241200023^1,S14710ARXF,A003,A003,10,2025-10-29 07:52:14,,0,1,0,1,1,0,0
S-W-20250925110502672-0002,T10-000632626,S1A-241200023^2,S14710OTXF,A003,A003,10,2025-10-29 08:02:07,,0,1,0,1,1,0,0
S-W-20250925110504192-0002,T10-000632772,S1A-250900009^3,S840A0BRTW,A003,A003,10,2025-10-29 08:07:12,,0,1,0,1,1,0,0
S-W-20250925110511030-0009,T10-000632702,S1A-250900012^1,P001B-EDTW,A003,A003,10,2025-10-29 08:19:27,,0,1,0,1,1,0,0
S-W-20250925110512566-0012,T10-000632709,S1A-250900012^2,P001G-ARTW,A003,A003,10,2025-10-29 08:24:32,,0,1,0,1,1,0,0
S-W-20250925110513126-0009,T10-000632868,S11-250900027^1,S344-6ARHM,A003,A003,10,2025-10-29 08:29:38,,0,1,0,1,1,0,0
S-W-20250930204752426-0005,T10-000633034,S11-250900022^1,30200793,A003,A003,10,2025-10-29 08:32:29,,0,1,0,1,1,0,0
S-W-20250925110513736-0009,T10-000632910,S11-250900027^2,S344B0BGHM2,A003,A003,10,2025-10-29 08:37:09,,0,1,0,1,1,0,0
S-W-20250925110514356-0002,T10-000632911,S11-250900027^3,S344B0WHHM2,A003,A003,10,2025-10-29 08:44:40,,0,1,0,1,1,0,0
S-W-20250925110516351-0037,T10-000632989,S11-250900027^6,S940A0ARHM,A003,A003,10,2025-10-29 08:56:29,,0,1,0,1,1,0,0
S-W-20250925110516961-0004,T10-000632990,S11-250900027^7,S940A0BGHM,A003,A003,10,2025-10-29 08:59:12,,0,1,0,1,1,0,0
S-W-20250925110523749-0039,T10-000633035,S11-250900022^1,30200794,A003,A003,10,2025-10-29 09:01:56,,0,1,0,1,1,0,0
S-W-20250930204752426-0007,T10-000633035,S11-250900022^1,30200794,A003,A003,10,2025-10-29 09:07:40,,0,1,0,1,1,0,0
S-W-20250925110523749-0041,T10-000633034,S11-250900022^1,30200793,A003,A003,10,2025-10-29 09:37:07,,0,1,0,1,1,0,0
S-W-20250925110529300-0027,T10-000633052,S11-250900022^2,33700658,A003,A003,10,2025-10-29 10:22:18,,0,1,0,1,1,0,0
S-W-20250923163601810-0103,T10-000633319,S11-250800036^1,30300512,A003,A003,10,2025-10-29 10:30:18,,0,1,0,1,1,0,0
S-W-20250923163608000-0055,T10-000633462,S11-250800036^9,31300020,A003,A003,10,2025-10-29 10:32:07,,0,1,0,1,1,0,0
